run	set	worker	status	tsload	tssend	doc1img	doc1txt	doc1keys	doc1rel	doc2img	doc2txt	doc2keys	doc2rel	doc3img	doc3txt	doc3keys	doc3rel	doc4img	doc4txt	doc4keys	doc4rel	doc5img	doc5txt	doc5keys	doc5rel	kfails	tfails	comment
2	635	3	Rejected	14/09/2011 11:39:51	14/09/2011 11:43:53	86.85	0.00	1	69	37.73	0.00	1	96	32.25	0.00	2	0	62.62	0.00	2	0	18.88	0.00	2	97	1	0	""
2	665	171	Accepted	14/09/2011 11:41:14	14/09/2011 11:46:23	107.12	0.00	1	96	64.10	0.00	2	0	46.64	0.00	2	95	24.36	0.00	1	2	51.54	0.00	1	96	0	0	""
2	52	700	Accepted	14/09/2011 11:41:56	14/09/2011 11:44:24	46.00	0.00	2	79	11.85	0.00	1	88	46.86	0.00	1	9	17.37	0.00	2	81	24.55	0.00	2	71	0	0	""
2	148	191	Accepted	14/09/2011 11:42:18	14/09/2011 11:54:47	331.15	0.00	1	4	65.75	0.00	1	5	117.46	0.00	1	8	42.58	0.00	1	4	88.55	0.00	1	0	0	0	""
2	841	393	Preview	14/09/2011 11:42:24	14/09/2011 11:46:08	210.01	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	371	284	Preview	14/09/2011 11:42:51	14/09/2011 11:43:15	20.04	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	371	284	Accepted	14/09/2011 11:43:15	14/09/2011 11:47:03	37.69	0.00	2	68	48.02	0.00	2	97	57.58	0.00	1	95	29.37	0.00	2	1	51.43	0.00	2	14	0	0	""
2	424	3	Preview	14/09/2011 11:44:02	14/09/2011 11:44:18	10.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	456	700	Accepted	14/09/2011 11:44:27	14/09/2011 11:46:36	36.28	0.00	2	10	24.51	0.00	2	11	18.64	0.00	2	14	16.34	0.00	2	15	32.37	0.00	1	12	0	0	""
2	424	3	Accepted	14/09/2011 11:44:30	14/09/2011 11:47:23	33.21	0.00	1	8	33.05	0.00	1	5	35.67	0.00	1	0	39.50	0.00	1	95	28.16	0.00	2	96	0	0	""
2	434	517	Preview	14/09/2011 11:45:20	14/09/2011 11:47:04	80.03	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	841	393	Accepted	14/09/2011 11:46:11	14/09/2011 11:54:37	77.46	0.00	1	96	191.90	0.00	2	95	24.93	0.00	2	96	157.54	0.00	1	0	49.63	0.00	2	0	0	0	""
2	60	700	Accepted	14/09/2011 11:46:41	14/09/2011 11:48:46	44.92	0.00	1	89	11.75	0.00	1	86	12.26	0.00	2	82	12.85	0.00	1	17	41.76	0.00	1	53	0	0	""
2	465	171	Preview	14/09/2011 11:46:46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	839	517	Preview	14/09/2011 11:47:05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	465	171	Accepted	14/09/2011 11:47:07	14/09/2011 11:53:55	95.94	0.00	2	71	52.07	0.00	1	19	122.58	0.00	2	0	78.51	0.00	2	95	52.02	0.00	1	1	0	0	""
2	758	284	Preview	14/09/2011 11:47:21	14/09/2011 11:48:49	80.17	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	555	3	Preview	14/09/2011 11:47:31	14/09/2011 11:51:24	74.85	0.00	NA	NA	44.76	0.00	NA	NA	29.58	0.00	NA	NA	20.51	0.00	NA	NA	60.35	0.00	NA	NA	NA	NA	NA
2	673	517	Skipped	14/09/2011 11:47:32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	792	700	Accepted	14/09/2011 11:48:52	14/09/2011 11:50:20	43.63	0.00	1	41	8.61	0.00	1	44	11.55	0.00	1	45	8.85	0.00	2	51	13.38	0.00	2	89	0	0	""
2	174	700	Accepted	14/09/2011 11:50:24	14/09/2011 11:52:23	53.70	0.00	2	59	17.01	0.00	2	27	12.29	0.00	1	67	18.24	0.00	2	8	16.33	0.00	2	11	0	0	""
2	167	243	Preview	14/09/2011 11:50:47	14/09/2011 11:51:05	10.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	460	96	Preview	14/09/2011 11:51:05	14/09/2011 11:53:27	120.02	10.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	555	3	Accepted	14/09/2011 11:51:34	14/09/2011 11:52:33	15.74	0.00	2	0	8.16	0.00	2	98	9.16	0.00	2	99	13.25	0.00	1	99	8.34	0.00	2	25	0	0	""
2	795	700	Accepted	14/09/2011 11:52:27	14/09/2011 11:54:50	68.60	0.00	1	30	20.27	0.00	1	81	13.69	0.00	1	81	13.01	0.00	1	7	26.35	0.00	1	34	0	0	""
2	229	3	Preview	14/09/2011 11:52:39	14/09/2011 11:56:12	93.23	0.00	NA	NA	43.74	0.00	NA	NA	23.77	0.00	NA	NA	23.31	0.00	NA	NA	26.02	0.00	NA	NA	NA	NA	NA
2	470	28	Preview	14/09/2011 11:52:46	14/09/2011 11:52:58	10.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	470	28	Accepted	14/09/2011 11:53:03	14/09/2011 11:57:25	103.35	0.00	1	5	54.71	0.00	2	76	23.09	0.00	1	91	36.70	0.00	2	88	41.68	0.00	1	83	0	0	""
2	468	171	Preview	14/09/2011 11:54:07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	468	171	Accepted	14/09/2011 11:54:28	14/09/2011 11:59:51	42.58	0.00	1	86	117.18	0.00	1	15	54.18	0.00	2	95	63.33	0.00	1	19	38.23	0.00	2	86	0	0	""
2	720	393	Preview	14/09/2011 11:54:41	14/09/2011 11:55:02	20.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	176	700	Accepted	14/09/2011 11:54:54	14/09/2011 11:57:58	94.42	0.00	2	8	33.69	0.00	1	55	20.48	0.00	2	5	20.89	0.00	1	31	14.12	0.00	2	17	0	0	""
2	385	393	Preview	14/09/2011 11:55:05	14/09/2011 11:55:18	9.99	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	507	393	Preview	14/09/2011 11:55:20	14/09/2011 11:55:41	20.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	274	191	Preview	14/09/2011 11:55:25	14/09/2011 11:56:49	80.15	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	443	393	Preview	14/09/2011 11:55:45	14/09/2011 11:56:25	40.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	229	3	Accepted	14/09/2011 11:56:17	14/09/2011 11:57:18	29.31	0.00	1	0	9.05	0.00	1	0	7.72	0.00	2	0	5.76	0.00	1	0	4.51	0.00	2	0	0	0	""
2	72	393	Preview	14/09/2011 11:56:26	14/09/2011 11:56:37	10.01	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	72	393	Accepted	14/09/2011 11:56:46	14/09/2011 12:01:34	32.26	0.00	1	97	65.37	0.00	2	0	86.99	0.00	1	96	83.15	0.00	2	1	18.61	0.00	2	97	0	0	""
2	522	191	Preview	14/09/2011 11:56:49	14/09/2011 11:57:14	20.02	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	522	191	Accepted	14/09/2011 11:57:17	14/09/2011 11:59:40	57.47	0.00	1	22	15.22	0.00	2	10	15.14	0.00	2	49	39.05	0.00	2	81	13.33	0.00	2	35	0	0	""
2	225	3	Preview	14/09/2011 11:57:25	14/09/2011 11:57:41	10.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	835	517	Preview	14/09/2011 11:57:41	14/09/2011 12:01:30	220.11	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	805	28	Preview	14/09/2011 11:57:44	14/09/2011 11:58:05	20.01	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	225	3	Rejected	14/09/2011 11:57:45	14/09/2011 12:01:10	40.73	0.00	1	0	33.71	0.00	2	0	32.69	0.00	1	0	40.34	0.00	1	0	54.15	0.00	2	0	1	0	""
2	264	700	Accepted	14/09/2011 11:58:03	14/09/2011 12:01:20	131.31	0.00	2	4	12.19	0.00	1	4	26.88	0.00	1	4	17.85	0.00	2	49	7.72	0.00	1	6	0	0	""
2	805	28	Accepted	14/09/2011 11:58:09	14/09/2011 12:02:35	121.13	0.00	1	89	68.93	0.00	1	44	15.68	0.00	1	56	27.26	0.00	1	74	30.88	0.00	2	70	0	0	""
2	173	171	Preview	14/09/2011 12:00:00	14/09/2011 12:00:34	30.01	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	39	191	Preview	14/09/2011 12:00:33	14/09/2011 12:04:35	240.61	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	265	700	Preview	14/09/2011 12:01:25	14/09/2011 12:02:01	30.42	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	270	393	Preview	14/09/2011 12:01:39	14/09/2011 12:11:12	95.14	0.00	NA	NA	90.51	0.00	NA	NA	56.93	0.00	NA	NA	124.90	0.00	NA	NA	202.64	0.00	NA	NA	NA	NA	NA
2	265	700	Preview	14/09/2011 12:02:26	14/09/2011 12:03:08	71.09	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	104	28	Preview	14/09/2011 12:02:54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	509	700	Accepted	14/09/2011 12:03:16	14/09/2011 12:04:40	22.76	0.00	2	95	15.73	0.00	1	91	14.77	0.00	2	5	13.74	0.00	1	56	15.70	0.00	1	47	0	0	""
2	620	700	Accepted	14/09/2011 12:04:44	14/09/2011 12:07:35	59.63	0.00	2	61	16.65	0.00	2	55	20.56	0.00	1	82	60.97	0.00	2	5	11.83	0.00	1	5	0	0	""
2	39	191	Accepted	14/09/2011 12:05:11	14/09/2011 12:12:41	52.60	0.00	1	94	21.45	0.00	1	6	260.11	0.00	1	95	63.38	0.00	2	7	1.58	35.17	2	96	0	0	""
2	719	700	Accepted	14/09/2011 12:07:38	14/09/2011 12:09:15	35.47	0.00	1	95	24.22	0.00	2	47	9.92	0.00	1	2	12.00	0.00	1	5	14.38	0.00	2	29	0	0	""
2	427	700	Accepted	14/09/2011 12:09:20	14/09/2011 12:36:39	1601.75	0.00	2	82	10.70	0.00	1	76	7.32	0.00	1	83	12.07	0.00	2	2	6.28	0.00	2	49	0	0	""
2	270	393	Accepted	14/09/2011 12:11:19	14/09/2011 12:15:40	14.50	0.00	2	0	11.77	0.00	1	0	10.36	0.00	1	0	7.32	0.00	1	0	11.19	0.00	1	96	0	0	""
2	467	191	Preview	14/09/2011 12:12:58	14/09/2011 12:17:08	239.99	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	464	241	Preview	14/09/2011 12:15:44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	150	633	Preview	14/09/2011 12:15:47	14/09/2011 12:17:29	100.24	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	111	393	Preview	14/09/2011 12:15:47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	433	633	Preview	14/09/2011 12:17:34	14/09/2011 12:18:14	40.03	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	467	191	Accepted	14/09/2011 12:17:40	14/09/2011 12:35:57	736.37	0.00	2	7	177.70	0.00	2	4	138.69	0.00	1	8	17.65	0.00	1	95	19.39	0.00	1	6	0	0	""
2	511	189	Preview	14/09/2011 12:22:14	14/09/2011 12:22:38	19.99	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	759	185	Preview	14/09/2011 12:23:16	14/09/2011 12:23:37	20.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	793	718	Preview	14/09/2011 12:23:20	14/09/2011 12:24:34	70.03	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	150	85	Preview	14/09/2011 12:24:34	14/09/2011 12:24:50	10.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	793	718	Skipped	14/09/2011 12:24:44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	377	139	Preview	14/09/2011 12:34:01	14/09/2011 12:34:24	20.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	377	139	Skipped	14/09/2011 12:34:27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	672	191	Preview	14/09/2011 12:36:14	14/09/2011 13:26:26	3006.86	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	514	700	Preview	14/09/2011 12:36:46	14/09/2011 12:37:39	51.27	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	759	109	Preview	14/09/2011 12:36:56	14/09/2011 12:38:50	110.04	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	179	15	Preview	14/09/2011 12:41:31	14/09/2011 12:43:23	110.19	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	149	513	Preview	14/09/2011 12:55:58	14/09/2011 13:13:10	1020.21	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	221	249	Preview	14/09/2011 12:58:53	14/09/2011 12:59:15	20.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	554	518	Preview	14/09/2011 12:59:17	14/09/2011 19:27:49	7211.66	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	172	169	Preview	14/09/2011 12:59:46	14/09/2011 13:07:58	99.08	3.38	NA	NA	50.14	0.00	NA	NA	66.19	0.00	NA	NA	53.10	59.72	NA	NA	48.19	110.34	NA	NA	NA	NA	NA
2	177	710	Preview	14/09/2011 13:00:35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	763	614	Preview	14/09/2011 13:01:18	14/09/2011 13:03:41	141.05	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	172	169	Skipped	14/09/2011 13:08:00	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	405	268	Preview	14/09/2011 13:08:54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	405	268	Preview	14/09/2011 13:09:22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	407	628	Preview	14/09/2011 13:10:33	14/09/2011 13:10:54	20.01	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	269	718	Preview	14/09/2011 13:22:48	14/09/2011 13:23:08	20.01	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	179	268	Preview	14/09/2011 13:26:22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	672	191	Rejected	14/09/2011 13:26:36	14/09/2011 13:31:48	78.89	0.00	2	91	52.40	0.00	1	2	58.15	0.00	1	98	98.31	0.00	2	65	18.56	0.00	2	27	1	0	""
2	816	252	Preview	14/09/2011 13:31:53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	440	252	Preview	14/09/2011 13:32:21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	713	384	Preview	14/09/2011 13:32:42	14/09/2011 13:33:55	70.59	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	725	412	Preview	14/09/2011 13:33:03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	375	393	Preview	14/09/2011 13:36:12	14/09/2011 13:36:23	10.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	375	393	Accepted	14/09/2011 13:36:30	14/09/2011 13:39:44	17.89	0.00	2	0	65.55	0.00	2	97	30.57	0.00	2	0	21.62	0.00	2	0	57.43	0.00	2	96	0	0	""
2	834	191	Preview	14/09/2011 13:37:06	14/09/2011 13:38:04	50.26	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	807	393	Preview	14/09/2011 13:39:49	14/09/2011 13:40:00	10.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	630	393	Preview	14/09/2011 13:40:06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	204	393	Preview	14/09/2011 13:40:13	14/09/2011 13:41:24	70.11	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	379	385	Preview	14/09/2011 13:40:57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	431	522	Preview	14/09/2011 13:41:06	14/09/2011 13:45:59	280.09	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	204	393	Rejected	14/09/2011 13:41:28	14/09/2011 13:46:05	18.99	0.00	1	97	45.13	0.00	2	97	149.29	0.00	2	97	24.69	0.00	1	97	35.53	0.00	1	0	1	0	""
2	37	700	Preview	14/09/2011 13:42:40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	37	700	Accepted	14/09/2011 13:42:49	14/09/2011 13:44:37	28.66	0.00	1	31	17.39	0.00	2	54	46.24	0.00	2	24	6.75	0.00	1	24	7.12	0.00	2	25	0	0	""
2	630	362	Preview	14/09/2011 13:43:50	14/09/2011 13:46:01	130.06	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	635	700	Accepted	14/09/2011 13:44:41	14/09/2011 13:46:57	37.01	0.00	1	21	20.57	0.00	1	7	43.58	0.00	2	6	22.66	0.00	1	2	11.17	0.00	2	8	0	0	""
2	630	362	Rejected	14/09/2011 13:46:07	14/09/2011 13:51:09	23.03	0.00	2	5	72.81	15.85	2	0	74.17	0.00	1	4	24.29	0.00	2	1	91.13	0.00	2	0	1	0	""
2	823	393	Preview	14/09/2011 13:46:12	14/09/2011 13:46:24	10.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	823	393	Accepted	14/09/2011 13:46:25	14/09/2011 13:48:45	37.86	0.00	2	98	40.82	0.00	1	95	17.05	0.00	1	0	15.23	0.00	1	0	28.03	0.00	2	97	0	0	""
2	749	522	Preview	14/09/2011 13:46:35	14/09/2011 13:46:49	10.01	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	153	700	Skipped	14/09/2011 13:47:02	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	444	284	Preview	14/09/2011 13:47:28	14/09/2011 13:50:37	180.21	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	463	28	Preview	14/09/2011 13:48:37	14/09/2011 13:50:29	110.02	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	750	393	Preview	14/09/2011 13:48:57	14/09/2011 13:49:10	10.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	750	393	Accepted	14/09/2011 13:49:07	14/09/2011 13:55:23	77.48	0.00	2	99	84.87	0.00	2	1	126.39	0.00	1	0	28.16	0.00	2	0	56.92	0.00	2	0	0	0	""
2	142	28	Preview	14/09/2011 13:50:32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	268	28	Rejected	14/09/2011 13:50:38	14/09/2011 13:54:39	57.08	0.00	2	24	55.35	0.00	1	44	54.48	0.00	2	41	51.79	0.00	2	78	21.26	0.00	1	30	1	0	""
2	444	284	Accepted	14/09/2011 13:50:46	14/09/2011 13:54:41	56.08	0.00	2	96	53.23	0.00	1	99	20.16	0.00	1	31	24.11	0.00	1	96	76.32	0.00	2	6	0	0	""
2	416	362	Preview	14/09/2011 13:51:13	14/09/2011 13:51:34	20.01	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	416	362	Accepted	14/09/2011 13:51:34	14/09/2011 13:55:33	31.34	0.00	1	3	81.19	0.00	2	0	49.98	0.00	2	5	42.31	0.00	1	4	33.49	0.00	1	20	0	0	""
2	43	363	Preview	14/09/2011 13:51:36	14/09/2011 13:53:19	100.18	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	754	546	Preview	14/09/2011 13:51:41	14/09/2011 13:52:13	30.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	43	363	Accepted	14/09/2011 13:53:26	14/09/2011 13:58:29	54.86	16.46	1	64	77.02	0.00	1	19	55.00	0.00	2	73	51.19	0.00	2	22	46.98	0.00	2	78	0	0	""
2	217	2	Preview	14/09/2011 13:53:54	14/09/2011 13:54:24	20.01	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	235	284	Preview	14/09/2011 13:55:03	14/09/2011 13:55:29	20.04	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	0.00	0.00	NA	NA	NA	NA	NA
2	636	393	Preview	14/09/2011 13:55:29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	235	284	Accepted	14/09/2011 13:55:31	14/09/2011 14:00:23	15.86	0.00	1	0	82.64	0.00	2	99	110.23	0.00	1	1	51.40	0.00	2	98	24.60	0.00	1	98	0	0	""
2	383	362	Preview	14/09/2011 13:55:36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2	181	393	Preview	14/09/2011 13:55:39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
